,TE0001,TE0002,TE0003,TE0004,TE0005,TE0006,TE0007,TE0008,TE0009,TE0010,TE0011,TE0012,TE0013,TE0014,TE0015,TE0016,TE0017,TE0018,TE0019,TE0020,TE0021,TE0022,TE0023,TE0024,TE0025,TE0026,TE0027,TE0028,TE0029,TE0030,TE0031,TE0032,TE0033,TE0034,TE0035,TE0036,TE0037,TE0038,TE0039,TE0040,TE0041,TE0042,TE0043,TE0044,TE0045,TE0046,TE0047,TE0048,TE0049,TE0050,TE0051,TE0052,TE0053,TE0054,TE0055,TE0056,TE0057,TE0058,TE0059,TE0060,TE0061,TE0062,TE0063,TE0064,TE0065,TE0066,TE0067,TE0068,TE0069,TE0070,TE0071,TE0072,TE0073,TE0074,TE0075,TE0076,TE0077,TE0078,TE0079,TE0080,TE0081,TE0082,TE0083,TE0084,TE0085,TE0086,TE0087,TE0088,TE0089,TE0090,TE0091,TE0092,TE0093,TE0094,TE0095,TE0096,IE_Card01,IE_Card02,IE_Card03,IE_Card04,IE_Card05,IE_Card06,IE_Card07,IE_Card08,IE_Card09,IE_Card10,TT0100,PT0106
2025-12-11 03:42:00+01:00,76.60056983100043,76.57672228131976,76.60439586639404,76.5837230682373,76.61539786202567,76.59139823913574,292.4637908935547,292.5180892944336,292.44861857096356,292.56712341308594,292.520263671875,292.5303588867188,292.5306037454044,292.68904876708984,292.5579780129825,292.5980817009421,292.50324024873623,292.5209503173828,292.5509571748621,292.543514251709,292.4547424316406,292.44847106933594,292.4698809455423,292.518746768727,76.58006191253662,76.57995700836182,76.60254211425782,76.59015464782715,76.607666015625,76.60682460239956,76.58022447065873,76.59061431884766,76.62421290079753,76.60360050201416,76.5944953918457,76.61448860168457,76.59565734863281,76.58835697174072,76.57906757701527,76.60746002197266,76.59586056795987,76.62212606576773,76.62459212083083,76.58685411725726,76.58385702279898,76.59110151018415,76.62048021952312,76.59183025360107,56.08432635139017,31.147379370296704,31.148512363433838,31.141019484576056,31.145379638671876,31.14590699332101,69.04021364099839,31.147848649458453,31.14855082829793,31.14522579738072,31.14640287919478,31.1492488861084,31.14272969563802,31.14831120627267,31.14414664677211,31.148708752223424,31.143881797790527,31.1379950205485,69.27230027142693,31.148213982582092,31.1445871591568,31.146077156066895,31.145118937772864,31.14546801249186,293.40495130750867,293.746787331321,293.66678728376115,293.72937909294575,418.0298426011029,481.8923878389246,293.6119330911075,293.69968189912686,293.67823701746323,293.5158462524414,322.5719263413373,380.1822707232307,293.54063987731934,293.50637278837314,293.48126759248623,293.49101167566636,317.94739487591914,394.42652623793657,292.988234576057,293.6741027832031,293.60895852481616,292.7355041503906,319.86869004193477,352.6746520996094,1.0009921859292423,1.0009913514642155,0.0002872513073003467,4.028424066655776,0.004696277052383213,1.0065747359219719,1.0350543120328117,4.037895988015568,0.004647838746142738,0.05099442820338642,23.064865564045153,974.5949096679688
2025-12-11 03:43:00+01:00,76.60059950086806,76.5768814086914,76.60480880737305,76.58393096923828,76.61587142944336,76.59157453264508,292.4652974446615,292.51978436638325,292.4498233795166,292.5673713684082,292.5208255543428,292.5296092313879,292.52845494887407,292.68695068359375,292.5558974322151,292.59708359662227,292.5020802815755,292.51934644911023,292.54969787597656,292.5428449842665,292.45380177217373,292.4475959329044,292.46919340245864,292.5166554170496,76.57992248535156,76.57975006103516,76.60204315185547,76.5900978088379,76.60702133178711,76.60702133178711,76.58038330078125,76.5904301234654,76.62412438025841,76.60328960418701,76.59453582763672,76.61407279968262,76.59520149230957,76.58785858154297,76.57904260808772,76.60770298884465,76.59601306915283,76.62208353678385,76.62455444335937,76.58669726053874,76.58376797762784,76.59054005940756,76.62014711820163,76.59158897399902,54.016842948065865,31.14539861679077,31.14329506369198,31.139485836029053,31.14541498819987,31.145390770652078,68.4249979654948,31.1476317319003,31.148973601205007,31.14553715632512,31.146669133504233,31.148810505867004,31.14218190511068,31.147628335391772,31.143824986049108,31.1492343229406,31.144266764322918,31.137792250689337,69.30444971720378,31.147379258099726,31.14394973306095,31.144775839412915,31.1447082095676,31.144899792141384,293.4048800998264,293.74597930908203,293.66685485839844,293.7281273735894,417.5110778808594,480.7878706190321,293.61168479919434,293.69932645909927,293.6782396104601,293.5155603745404,320.3625318739149,375.98164706759985,293.5393778483073,293.5054202609592,293.4806315104167,293.49046953986675,317.14062839084204,392.339360555013,292.9876488579644,293.6728246352252,293.6076405843099,292.73328993055554,318.20420837402344,349.86136711968317,1.000994708802965,1.0009931061002943,0.00028778324970820296,4.02842362721761,0.004335366810361545,1.0065498285823398,1.0350973010063171,4.037950091891819,0.004609851502916879,0.050753049138519496,23.071727998795048,974.5563151041666
2025-12-11 03:44:00+01:00,76.60047658284505,76.57676151820591,76.60416412353516,76.58384704589844,76.6154556274414,76.59153747558594,292.4634312220982,292.5180006760817,292.4471697126116,292.5655965169271,292.5185852050781,292.5279256184896,292.52751608455884,292.6857681274414,292.5546049230239,292.5950443043428,292.4997049967448,292.5187072753906,292.5475654602051,292.54104973288145,292.4522130629596,292.44678452435664,292.4688882266774,292.5192932128906,76.58031899588448,76.57978534698486,76.60264726118608,76.59009857177735,76.60740184783936,76.60683949788411,76.58013661702473,76.59061431884766,76.62432534354073,76.60354614257812,76.59457906087239,76.61425654093425,76.59518293900923,76.58810577392578,76.57903747558593,76.60794321695964,76.59609889984131,76.62213134765625,76.62455444335937,76.58648334849964,76.58363087972005,76.5909590287642,76.62014711820163,76.59213574727376,56.12854654648725,31.148735270780676,31.146085514741785,31.141595728257123,31.14404034614563,31.14597797393799,68.69680202708525,31.14747640821669,31.148718770345052,31.145514249801636,31.14698600769043,31.14925754070282,31.14292805011456,31.148739901455965,31.144301732381184,31.14963747660319,31.14422266823905,31.1381653376988,70.75123326918659,31.14764124552409,31.144007205963135,31.144284439086913,31.144885063171387,31.145490918840682,293.4044189453125,293.745849609375,293.66564559936523,293.7283630371094,416.4473553825827,477.0360574161305,293.61126136779785,293.69910386029414,293.67726404526655,293.5149820963542,320.740675982307,376.27905452952666,293.5397679946002,293.5048935834099,293.48106653550093,293.49036458333336,316.14956126493564,390.23629042681523,292.9869136810303,293.6720706715303,293.6077090992647,292.7322172277114,317.2428032370175,347.573247572955,1.0009907974916346,1.0009879925671745,0.00028471673859338113,4.028413576238296,0.004766118596307933,1.006515054141774,1.0350036200355082,4.037923111635096,0.004721059655661092,0.05236647519118646,23.085372758948285,974.7106323242188
2025-12-11 03:45:00+01:00,76.60062599182129,76.57683999197823,76.60436706542968,76.58399963378906,76.61549091339111,76.59153747558594,292.46413167317706,292.51853370666504,292.44886151482075,292.5657212999132,292.51934242248535,292.5287509494358,292.5282718434053,292.6855411529541,292.55348474839155,292.59538717830884,292.50070020887586,292.51887702941895,292.5489196777344,292.5408037971048,292.45243496365015,292.4471130371094,292.4679073757595,292.5178653492647,76.58027866908482,76.57946268717448,76.60251835414341,76.58994674682617,76.60702133178711,76.60665384928386,76.57992045084636,76.59037628173829,76.62409140846945,76.60330369737413,76.59444046020508,76.61400318145752,76.59550052218967,76.5880606515067,76.57893964979384,76.60775063254617,76.59580654568143,76.62206497192383,76.62444422795222,76.5867094560103,76.58379246638371,76.59121259053548,76.6206788283128,76.59204973493304,55.991746266682945,31.14915445115831,31.14781653881073,31.141424403471106,31.145711113424863,31.14561378955841,68.56810633341472,31.147833585739136,31.148835789073598,31.145468139648436,31.147128677368165,31.149522645132883,31.14356005191803,31.147923533121745,31.143332753862655,31.1495844523112,31.14451421101888,31.137067522321427,70.26890436808269,31.148205140057733,31.144929462009006,31.14634238349067,31.146386845906576,31.146047910054524,293.4036000569661,293.74581631747157,293.66442108154297,293.72747802734375,417.78890652126734,481.6282043457031,293.6107584635417,293.69920247395834,293.6774076573989,293.5147342681885,322.5868920220269,379.88958062065973,293.54092227711396,293.50460476345484,293.47955830891925,293.4900767008464,317.5895741780599,393.88707648383246,292.98785230848523,293.67304005342373,293.6087527804905,292.73512178308823,319.17005750868054,351.4172007242839,1.000995761818356,1.000995245244768,0.00029549647458932467,4.02844950887892,0.0046864517498761415,1.0065572791629367,1.03515049484041,4.037840472327338,0.004580062451875872,0.051020086432496704,23.08582171878299,974.7106526692709
2025-12-11 03:46:00+01:00,76.60050310407367,76.57697296142578,76.60448837280273,76.58383178710938,76.61576652526855,76.5917797088623,292.4639892578125,292.5183582305908,292.44835528205425,292.566162109375,292.5196174172794,292.52896308898926,292.5282036276425,292.68585883246527,292.5529085047105,292.59432265337773,292.50151909722223,292.51917860243054,292.55094231499567,292.5420398712158,292.4540710449219,292.44807603624133,292.46811930338544,292.51683722601996,76.57992267608643,76.57992299397786,76.60239028930664,76.5897194998605,76.60683695475261,76.60651524861653,76.57995796203613,76.59015437534877,76.62389034695096,76.60297584533691,76.59434509277344,76.61400858561198,76.59489440917969,76.58791012234158,76.5783322652181,76.6072981092665,76.59568434495192,76.62188529968262,76.62435213724773,76.5860846383231,76.58336500688033,76.59065195719401,76.61997985839844,76.5914775303432,55.390342712402344,31.144620153639053,31.14776903040269,31.14154905431411,31.144152697394876,31.146020344325475,69.72278849283855,31.147888607449,31.148860113961355,31.145309066772462,31.14728900364467,31.14953923225403,31.143236054314507,31.1485595703125,31.143446241106307,31.149125205145943,31.144775727215936,31.137774361504448,70.30245039198134,31.147722132065716,31.14458880704992,31.145679897732204,31.144308538997876,31.143825082217944,293.4037780761719,293.74587180397725,293.6653559758113,293.7275031594669,418.95415581597223,482.8902774386936,293.6106387867647,293.69864082336426,293.67675971984863,293.5146789550781,322.4507819281684,379.7945285373264,293.54020242130053,293.50545546587773,293.47861671447754,293.4898512098524,317.7370096842448,394.06579928927954,292.98751112994023,293.6719019272748,293.6076229319853,292.73387145996094,319.34663730197485,352.84561496310766,1.0009952319992914,1.0009867350260417,0.00029070896077125025,4.028432210286458,0.004195996780051953,1.0066679186291165,1.035214324792226,4.038072347640991,0.0045428261574771665,0.050582826137542725,23.08077884250217,974.5756022135416
2025-12-11 03:47:00+01:00,76.60044691297743,76.57681083679199,76.60446453094482,76.58379173278809,76.6156736101423,76.59142608642578,292.46278686523436,292.51624755859376,292.4454309800092,292.56336402893066,292.516653621898,292.5253152286305,292.52534103393555,292.68412331973803,292.5528137207031,292.5945224761963,292.4999752044678,292.51709163890166,292.5483936982996,292.541015625,292.453909481273,292.4480303596048,292.468225479126,292.5167631261489,76.57998402913411,76.5793685913086,76.60176849365234,76.5898084640503,76.60682192715731,76.6064682006836,76.57992299397786,76.59033796522353,76.62393079485211,76.6029521397182,76.59441223144532,76.61397443498883,76.59499435424804,76.58791490034623,76.57856104924129,76.60729911110617,76.59568370472302,76.62184015909831,76.62370618184407,76.5863639831543,76.58371938069662,76.59036548321063,76.62004030667819,76.59184977213542,56.28714864394244,31.14801866867963,31.144604402429916,31.1394603953642,31.143701553344727,31.145724137624104,69.6047722311581,31.14753532409668,31.148956125432793,31.145471572875977,31.146986143929617,31.149203019983627,31.143310546875,31.148294576009114,31.143747105317956,31.149354807535808,31.14417290687561,31.137730231651894,70.22480100743911,31.14825948079427,31.144165992736816,31.145379511515298,31.145623343331472,31.145757787367877,293.4035339355469,293.7456359863281,293.6645927429199,293.72673988342285,419.95359532973345,487.3190612792969,293.6102725758272,293.69823837280273,293.67720839556523,293.51474952697754,323.5063907398897,382.26844697840073,293.5402347340303,293.50628123563877,293.4790631462546,293.48951092888325,320.0865801642923,398.73091574276197,292.9857645670573,293.6726131439209,293.6079855526195,292.7337610581342,320.52518059225645,354.00881778492646,1.0009913584765266,1.000986849560457,0.0002906307276776608,4.028426871580236,0.004668115213622942,1.0065691190607406,1.0352041160359102,4.038041339201086,0.004656850497293121,0.05111834034323692,23.04876821469038,974.5756022135416
2025-12-11 03:48:00+01:00,76.60053846571181,76.57669576009114,76.60433523995536,76.58379364013672,76.6154899597168,76.59131469726563,292.46154964671416,292.51512654622394,292.4455824631911,292.5636901855469,292.51716804504395,292.5255546569824,292.52564811706543,292.68402099609375,292.55214029947916,292.59375,292.49884541829425,292.517083062066,292.5464153289795,292.5389668782552,292.4500155978733,292.4439476860894,292.46632654526655,292.51365930893843,76.57976871066623,76.57969284057617,76.60204315185547,76.5899887084961,76.60702228546143,76.60642369588216,76.58008880615235,76.59011404854911,76.62370681762695,76.60312347412109,76.59437611897786,76.61401954064003,76.59525468614366,76.58795827229818,76.57851104736328,76.60717069185696,76.59532873971122,76.621579851423,76.62425422668457,76.58632366473859,76.58356221516927,76.59044974190849,76.61970356532505,76.59122781192555,56.6814219156901,31.14503224690755,31.15009173224954,31.143435085521023,31.143545362684463,31.14504799476037,68.89376809861925,31.147848649458453,31.148977915445965,31.14550323486328,31.147441415225757,31.149986147880554,31.143718846638997,31.148438958560718,31.143294779459634,31.148813359877643,31.14380948683795,31.13804188896628,72.18356492784288,31.14824178483751,31.144561131795246,31.144570469856262,31.145103342392865,31.144001642862957,293.4029134114583,293.74436442057294,293.6634292602539,293.72637939453125,419.6312832302517,486.3930257161458,293.60997517903644,293.69837443033856,293.6769266764323,293.51494822782627,324.5363498263889,383.73582628038196,293.5401611328125,293.5070369944853,293.47761625402114,293.4889170328776,319.51068623860675,398.014885796441,292.98606363932294,293.6722700330946,293.60832663143384,292.73179117838544,320.62982855902777,355.20641750759546,1.0009885761472914,1.0009792645772297,0.0002885811684084021,4.028412209616767,0.005655658832337294,1.0063966313997905,1.0370612541834514,4.037470234764947,0.004781138255364365,0.05421389556593365,23.040767669677734,974.4598592122396
2025-12-11 03:49:00+01:00,76.60032314724393,76.57674179077148,76.6043472290039,76.58382415771484,76.61543210347493,76.59136295318604,292.46250406901044,292.51698085239957,292.44757080078125,292.5652119954427,292.5183639526367,292.52721977233887,292.5260332892923,292.68332447725186,292.5517883300781,292.5911464691162,292.4968907973346,292.5155277252197,292.546880385455,292.53929901123047,292.4497814178467,292.4445686340332,292.4647159576416,292.51251792907715,76.5802001953125,76.57952880859375,76.60244242350261,76.58987731933594,76.60696716308594,76.60683822631836,76.58026885986328,76.59042816162109,76.62406349182129,76.60346984863281,76.59454441070557,76.61418914794922,76.59531656901042,76.58804182572798,76.57911554972331,76.60737827845982,76.59570936723189,76.6222055608576,76.62462125505719,76.5869509379069,76.58359636579242,76.59090194702148,76.61998040335519,76.59149769374302,55.37597970401539,31.146839499473572,31.14892241534065,31.141121927897135,31.144973500569662,31.14545021057129,67.99981465059169,31.147862714879654,31.14912478129069,31.14545587392954,31.147459302629745,31.149248758951824,31.14287825993129,31.148180723190308,31.1436733518328,31.148330052693684,31.143129229545593,31.13718342781067,69.44727415197036,31.148561835289,31.14473593235016,31.146044373512268,31.144814173380535,31.14417278766632,293.4026864858774,293.7440657182173,293.6634263258714,293.725637996898,419.77514109892,484.74754064223345,293.60970306396484,293.6986446380615,293.6773315429688,293.51549911499023,323.59561875287227,382.61545338350186,293.53836250305176,293.5064640045166,293.47846536075366,293.48814964294434,318.535447064568,395.78489774816177,292.98558807373047,293.67271154067095,293.60780065199907,292.73369284237134,320.72835226619947,355.96950755399814,1.0009882590349983,1.0009922069661759,0.000292320446426268,4.0284364644218895,0.005320344613317181,1.0065521913416244,1.0352446822559132,4.0378678826724785,0.0047773834153571546,0.0523326811106766,23.031333407840215,974.6141967773438
2025-12-11 03:50:00+01:00,76.60050419398716,76.57662825150923,76.6046257019043,76.58379364013672,76.61571393694196,76.59141286214192,292.46217854817706,292.5165195465088,292.4466667175293,292.56397247314453,292.5168914794922,292.52574157714844,292.5254126654731,292.68260192871094,292.55101521809894,292.59311092601104,292.4989488389757,292.5184258355035,292.54926075654873,292.5412139892578,292.45211113823785,292.4447140163845,292.46581692165796,292.5157301161024,76.57999038696289,76.5798126220703,76.60222880045573,76.58939170837402,76.60702078683036,76.6069122314453,76.57950782775879,76.59070841471355,76.62401326497395,76.60317993164062,76.59451717800565,76.6138424343533,76.59525468614366,76.58782305036273,76.57849766657903,76.60772874620226,76.59561106363932,76.6217524210612,76.62449368563566,76.58653913225446,76.58370107014974,76.59064756120954,76.61990865071614,76.59124047415597,55.078163358900284,31.14799139234755,31.145118825575885,31.142382515801323,31.144479863783893,31.145244598388672,68.38677088419597,31.147896853360262,31.148916925702775,31.145715204874673,31.146916813320583,31.149390114678276,31.142913699150085,31.147634267807007,31.143245220184326,31.149075269699097,31.14429260702694,31.13834836747911,70.33992682562933,31.147877973668717,31.144620222203873,31.144686102867126,31.1441044277615,31.143456776936848,293.4025192260742,293.7434616088867,293.6643575032552,293.72608678481157,417.75446065266925,481.255364312066,293.6094495985243,293.6978454589844,293.6766518985524,293.5143342859605,321.93397013346356,378.3592258029514,293.538324991862,293.5042978922526,293.47618611653644,293.48902214898004,318.63112386067706,395.80174763997394,292.9857770134421,293.67158847384985,293.60704549153644,292.7309839585248,319.1195017496745,352.14161512586804,1.0009819335407681,1.0009790062904358,0.0002806019765557721,4.028396235571967,0.004532187190812288,1.006480680571662,1.0352462463908725,4.037912792629665,0.004677940651567446,0.051849923820959196,23.02755782183479,974.3778839111328
2025-12-11 03:51:00+01:00,76.60074179513114,76.57684108189174,76.6045051574707,76.58391655815973,76.61552429199219,76.59153578016493,292.46288626534596,292.5163089527803,292.4463634490967,292.5640401204427,292.5174291274127,292.52565119816705,292.525634765625,292.68249130249023,292.55166816711426,292.59190458409927,292.49765625,292.5162525177002,292.54662906422334,292.538330078125,292.44896240234374,292.4433403015137,292.4646739959717,292.5150469611673,76.57992172241211,76.5795783996582,76.60224260602679,76.58987765842014,76.60695266723633,76.60665512084961,76.5799774169922,76.5904312133789,76.62404959542411,76.60296630859375,76.5944561428494,76.61384158664279,76.59513176812067,76.58801078796387,76.57886643843217,76.60719585418701,76.59568532307942,76.62190385298295,76.62444432576497,76.58637301127116,76.58324085582386,76.59049860636394,76.61991882324219,76.59172973632812,55.392208996941065,31.144292943617877,31.14776903040269,31.140722947962143,31.144637680053712,31.145597100257874,68.32448824714211,31.14766788482666,31.14888416637074,31.14528242746989,31.146806240081787,31.14893237027255,31.14370450106534,31.147989136832102,31.143471399943035,31.148648071289063,31.143869082132976,31.13781827290853,70.26734610164867,31.147591727120535,31.14468134366549,31.146015675862632,31.145556259155274,31.14545046488444,293.40307062322444,293.7434387207031,293.6648864746094,293.7268497242647,419.7282032686121,486.1430269129136,293.6088358561198,293.6973592122396,293.6767179048978,293.5145015716553,324.91374655330884,385.20848891314336,293.5386137120864,293.50455070944395,293.4777078067555,293.48841857910156,320.2936778349035,399.24560726390166,292.98621622721356,293.6717008702895,293.60704668830425,292.73295402526855,321.53727632410386,357.48857565487134,1.0009902365067427,1.0009877050624174,0.0002892226364244433,4.028428835027358,0.004630941568928606,1.0064147780923283,1.035052040043999,4.037830745472627,0.0044912586043424465,0.050795041462954355,23.03560095248015,974.9614054361979
2025-12-11 03:52:00+01:00,76.60028076171875,76.57639694213867,76.60453414916992,76.58357086181641,76.6154556274414,76.59156714545355,292.4623074001736,292.51625061035156,292.44638241038604,292.56375969780817,292.5170154571533,292.5263097426471,292.5257263183594,292.6830817328559,292.5520970961627,292.5923049029182,292.49962122300093,292.51844159294575,292.5489807128906,292.54118177625867,292.45201280381946,292.4453311496311,292.4655066596137,292.515625,76.58012962341309,76.57946014404297,76.60226593017578,76.58967018127441,76.60691833496094,76.60667610168457,76.57992248535156,76.59031132289341,76.62420177459717,76.60308837890625,76.59430185953777,76.61404571533203,76.59533977508545,76.58817836216518,76.57871593128552,76.60741360982259,76.59586893717447,76.62195587158203,76.62439311634411,76.58649444580078,76.58348922729492,76.59070656516336,76.6199722290039,76.59155654907227,55.41892051696777,31.14811190436868,31.148212326897514,31.143903059117935,31.144443384806316,31.14581235249837,69.04667705959744,31.14743891629306,31.148727553231375,31.14544610416188,31.14685606956482,31.14947853088379,31.143248277551987,31.14781641960144,31.143924474716187,31.14850145227769,31.144335883004324,31.137948316686295,69.66802173190646,31.14825922648112,31.14451726277669,31.145503362019856,31.144669771194458,31.14494738859289,293.40240478515625,293.74412754603793,293.6630859375,293.72608857996323,420.66278754340277,487.81905449761285,293.6091147030101,293.69784376356336,293.6767219094669,293.514549704159,326.29465738932294,386.98833719889325,293.538091023763,293.50450303819446,293.4787005256204,293.48902214898004,321.14209323459204,401.158440483941,292.98536412856157,293.67167472839355,293.60738796657984,292.7325083414714,323.5774146185981,360.2860412597656,1.0009912451108296,1.0009896622763739,0.0002859214421025374,4.028442488776313,0.00416833553592571,1.0064466330740187,1.0353270967801411,4.037847916285197,0.004489631469671925,0.05124350430236922,23.07163815620618,974.9035441080729
2025-12-11 03:53:00+01:00,76.60043207804362,76.5766338772244,76.60447845458984,76.58406829833984,76.61543491908482,76.59153662787543,292.46220779418945,292.5166727701823,292.4468402862549,292.5655212402344,292.51869010925293,292.5281066894531,292.5269826253255,292.68475341796875,292.5521884494358,292.59285820855035,292.49901496039496,292.5183841480928,292.54938821231616,292.5391540527344,292.4498121473524,292.4445444742839,292.46387436810664,292.5139448377821,76.58019765218098,76.57974659312855,76.60250473022461,76.5901836819119,76.6071605682373,76.60702187674386,76.58011954171317,76.59033838907878,76.62411193847656,76.60353088378906,76.59473334418402,76.61426544189453,76.59536567101112,76.58845520019531,76.5785404552113,76.60739135742188,76.59571933746338,76.62189647129604,76.62426648821149,76.58655766078404,76.58355947641226,76.5911127726237,76.62061818440755,76.59197425842285,54.36836369832357,31.144443405999077,31.14746157328288,31.14224984910753,31.143527150154114,31.14548110961914,67.03742175632053,31.147637293888973,31.148941626915565,31.145623070853098,31.14723232814244,31.14949582417806,31.143457852877102,31.148778181809647,31.143373040591968,31.148462613423664,31.143383344014484,31.137349128723145,69.16593721177843,31.147690941305722,31.144809450422013,31.146739840507507,31.145886209275986,31.145912051200867,293.4003739790483,293.7437022816051,293.66177150181363,293.72520616319446,422.91740078396265,491.92904324001734,293.60811614990234,293.6968421936035,293.675838470459,293.51445456112134,325.9374254014757,388.3286404079861,293.5379100126379,293.5042839050293,293.47625223795575,293.4874734317555,322.1647440592448,403.78211975097656,292.9847106933594,293.6703287760417,293.60700607299805,292.73356538660386,324.16483900282117,362.8223520914714,1.0010000334845648,1.0010040203730266,0.00029789023554056056,4.02847154935201,0.004219402452387537,1.0064689715703328,1.0351824031935797,4.037814882066515,0.004523676043997209,0.05175417268441783,23.052546716505482,974.8070882161459
2025-12-11 03:54:00+01:00,76.60052490234375,76.57660293579102,76.60446548461914,76.5841086251395,76.61552619934082,76.5916051864624,292.4638889857701,292.5178813934326,292.44820976257324,292.5654776436942,292.519775390625,292.52846336364746,292.5268046061198,292.68560791015625,292.5525333180147,292.59293320599727,292.49960506663604,292.5174808502197,292.54761962890626,292.5382954915365,292.4498685948989,292.4440572102865,292.46495325425093,292.5137670180377,76.57987143776633,76.57936986287434,76.6019515991211,76.58978610568576,76.60702296665737,76.6065731048584,76.57996259416852,76.5903263092041,76.62389183044434,76.60331649780274,76.59426784515381,76.61408351017879,76.59500885009766,76.58802337646485,76.57847023010254,76.6071060180664,76.59545829079367,76.6216328938802,76.62446594238281,76.58620660955256,76.5835918079723,76.5910415649414,76.6200191791241,76.59162839253743,54.12633267570944,31.14351328681497,31.141821026802063,31.14246654510498,31.143666076660157,31.144962871775906,67.74972309785731,31.147583527998492,31.1489618741549,31.145282586415608,31.146815844944545,31.14905881881714,31.142694346110027,31.14808395930699,31.1433447599411,31.14878921508789,31.143228888511658,31.136653423309326,69.02205164292279,31.14773380756378,31.14456353868757,31.14630937576294,31.145867179421817,31.14527466717888,293.3995310465495,293.7428741455078,293.66151428222656,293.7251834869385,418.87975356158086,485.8763068704044,293.60811614990234,293.69706636316636,293.67558670043945,293.5139389038086,324.97178380629595,384.73745548023896,293.53626823425293,293.5035013834635,293.47532743566177,293.487979888916,320.8308697868796,399.276320513557,292.98426190544575,293.67017140108,293.6063919067383,292.7327916762408,324.08675070369947,361.0144276338465,1.0009935883914722,1.0009829296785242,0.0002866880694294677,4.02843365949743,0.004718806594610214,1.0063978854347677,1.0358653629527372,4.037659476785099,0.004534064668833333,0.050471743459210676,23.01916035243443,974.4984334309896
2025-12-11 03:55:00+01:00,76.60048866271973,76.57672627766927,76.6044413248698,76.5839940851385,76.61539568219867,76.59160550435384,292.46115291819854,292.51409912109375,292.44556045532227,292.5635166168213,292.51528392118564,292.5236063639323,292.5218703326057,292.68085421048676,292.5491180419922,292.59085930718317,292.4985160827637,292.51712754193477,292.54803263346355,292.53943888346356,292.44999246036303,292.4451260036892,292.464604695638,292.5139617919922,76.57996877034505,76.57944557883523,76.60241317749023,76.58984909057617,76.60674540201823,76.6066068013509,76.5798110961914,76.59051077706474,76.62405700683594,76.60320587158203,76.59423446655273,76.61397669865535,76.5951042175293,76.58808040618896,76.57851664225261,76.60738143920898,76.59557418823242,76.62198181152344,76.62444400787354,76.58653259277344,76.58338928222656,76.59057851938101,76.61986819180575,76.591430077186,53.7966177198622,31.146357112460667,31.146524786949158,31.138509413775274,31.143966420491537,31.14500720684345,66.7956805759006,31.147342508489434,31.148661375045776,31.145150025685627,31.146086247762046,31.148426576094195,31.142520317664513,31.147061620439803,31.143862588065012,31.14900016784668,31.14479684829712,31.138015747070312,68.9659309387207,31.148111792171704,31.14339828491211,31.144470930099487,31.144156336784363,31.144471049308777,293.4002258300781,293.7430648803711,293.6618848528181,293.72606658935547,419.6852383083767,485.8020714653863,293.6083445829504,293.697026570638,293.67421228745405,293.5132090250651,324.98331536187067,384.95535447862414,293.53531242819395,293.5023701985677,293.47542148166235,293.4892618815104,319.6843668619792,398.6286349826389,292.98543124728735,293.670159233941,293.6042717827691,292.73026190863715,320.9520009358724,356.02603827582465,1.0009907086690266,1.0009854038556416,0.00028166586384435906,4.02842574649387,0.004528995461037589,1.0064125855763753,1.035126010576884,4.037710613674587,0.004450267400696046,0.05198822977642218,23.061684271868536,974.5563151041666
2025-12-11 03:56:00+01:00,76.6007810320173,76.57688013712566,76.60469055175781,76.58403015136719,76.61580276489258,76.59153747558594,292.4613830566406,292.5143127441406,292.4450522030101,292.56199863978793,292.51398849487305,292.5234015969669,292.5214823404948,292.6802763097426,292.54833804859834,292.59058335248164,292.49804507984834,292.51637166341146,292.5477097455193,292.53719015682447,292.44871610753677,292.4430290670956,292.4612570369945,292.51170921325684,76.5795913696289,76.5793685913086,76.60196467808315,76.58904647827148,76.60668436686198,76.60658700125558,76.57958984375,76.58995895385742,76.62361526489258,76.60301208496094,76.59419097900391,76.61401748657227,76.59489331926618,76.58789443969727,76.57867813110352,76.60749053955078,76.59578323364258,76.62181663513184,76.6245829264323,76.58640934870793,76.58343153733473,76.59029197692871,76.61928113301595,76.59098287729117,54.67559904210708,31.145009994506836,31.145663499832153,31.143460631370544,31.144487619400024,31.145185470581055,68.49228264303768,31.147164154052735,31.14848912556966,31.144981557672676,31.146475011652168,31.14923858642578,31.142093658447266,31.147534815470376,31.143394351005554,31.14866574605306,31.144355265299478,31.13744723002116,68.73416765998391,31.147658920288087,31.144056916236877,31.145381808280945,31.142897742135183,31.143014571245978,293.40084160698785,293.7435302734375,293.6625118255615,293.7259765625,417.30058737362134,481.87525132123164,293.6075708725873,293.69600363338697,293.6736145019531,293.5124263763428,322.359369614545,379.78090892118564,293.5351795869715,293.50147920496323,293.4750868853401,293.4881591796875,317.9066646800322,394.1697423598346,292.98584881950825,293.6689701080322,293.60431985294116,292.7314224243164,320.39578606100645,353.4526762120864,1.0009947243858786,1.000977586297428,0.000281900550950976,4.0284307984744805,0.004561099963372245,1.0065364416907816,1.0351140148499434,4.03793654722326,0.004589261966483558,0.05023518314256387,23.017201838286027,974.5370279947916
