,PDHD-HP-13,PDHD-HP-14,PDHD-HP-15,PDHD-HP-16,PDHD-HP-17,PDHD-HP-18,PDHD-HP-19,PDHD-HP-20,PDHD-HP-21,PDHD-HP-22,PDHD-HP-23,PDHD-HP-24,PDHD-HP-25,PDHD-HP-26,PDHD-HP-27,PDHD-HP-28,PDHD-HP-29,PDHD-HP-30,PDHD-HP-31,PDHD-HP-32,PDHD-HP-33,PDHD-HP-34,PDHD-HP-35,PDHD-HP-36,PDHD-HP-37,PDHD-HP-38,PDHD-HP-39,PDHD-HP-40,PDHD-HP-41,PDHD-HP-42,PDHD-HP-43,PDHD-HP-44,PDHD-HP-45,PDHD-HP-46,PDHD-HP-47,PDHD-HP-48,PDHD-HP-49,PDHD-HP-50,PDHD-HP-51,PDHD-HP-52,PDHD-HP-53,PDHD-HP-54,PDHD-HP-55,PDHD-HP-56,PDHD-HP-57,PDHD-HP-58,PDHD-HP-59,PDHD-HP-60
PDHD-HP-33,0.0062990237090609245,-0.021014553554705308,0.008804442664661198,0.015309099817939792,0.014011612414024668,-0.023644499075168236,-0.025406023642554804,0.003450692257171602,-0.00776398474107037,0.02050795953548997,0.012146109629087782,0.004212093364567518,-0.014927740710935052,0.005122563567048492,-0.0032132584742681145,-0.024017170754458094,0.00900645798225207,0.022336031853018593,0.00437464299017081,0.004840906179721028,0.0,-0.009977680804669665,0.002491409750772754,0.012282587391318326,0.01937128125351159,0.01978458849673979,-0.004167589214811503,0.010026414207682483,-0.008278894651433956,-0.007049612868085004,-0.006195454194472499,0.01592761135463492,-0.011565606076340922,0.009203866469522029,-0.02252295081099126,0.0006183909013856787,-0.00831852877944433,0.009465719087489608,0.020260424263626616,0.006471284216411964,-0.013793117343999487,-0.008435707367457955,-0.011851251950790285,0.014579631862066664,0.0030713219986806825,-0.02017248906506197,0.013365398463599222,-0.006433364626369696
PDHD-HP-34,0.01625554811239432,-0.011060824637495532,0.01875911789095141,0.02526328887115594,0.023967907185962554,-0.01369026791765409,-0.01544629617227894,0.013407150453086483,0.0021908856852847843,0.03046332802479204,0.022102052977407048,0.014167733029682125,-0.004950059906265387,0.015100244371718157,0.006764422330401551,-0.014039489949788429,0.018984138786921734,0.03231371265768826,0.014352323794840475,0.014818586984390692,0.009977680804669665,0.0,0.01246909055544242,0.022260268195987993,0.029331456828294945,0.029741541432961437,0.005794496227935903,0.019986026422652365,0.0016821713375937985,0.0029116275151179543,0.0037688430036549353,0.025887807840743942,-0.0016067100906038082,0.01916965003692297,-0.012562038827986014,0.010580134222482008,0.0016559855697654224,0.019418801263267005,0.03022130260193438,0.016426079053901532,-0.0038303439592696424,0.0015284955272234027,-0.0018925703497414419,0.024538471751670923,0.013031758349259268,-0.010203506967738698,0.023330055915991407,0.003535622886143027
PDHD-HP-35,0.0038174324258596843,-0.023494364950619,0.006324016449558455,0.01282898789246442,0.011530163205640848,-0.026124638351059448,-0.027889520451337562,0.00096914186154352,-0.010244536207470886,0.018027090912369412,0.009664879275594337,0.0017310535267432,-0.017419150461707805,0.0026311538162757378,-0.005704668225040868,-0.026508580505230847,0.0065150482314793165,0.01984462210224584,0.001883233239398056,0.0023494964289482736,-0.002491409750772754,-0.01246909055544242,0.0,0.009791177640545573,0.01688751576690128,0.01730262647971585,-0.0066523883157464155,0.007542959589585759,-0.010763146190413558,-0.009533958781214746,-0.008681403839422123,0.013443834376435036,-0.014048662212185144,0.006717175537823041,-0.025007118777558256,-0.0018662255692955163,-0.010808966307162951,0.006986880971832661,0.01777635153930146,0.0039911655376636225,-0.016278264024638254,-0.010921621198972933,-0.014333992198501778,0.01209679226321021,0.0005875095541908723,-0.022660718233396125,0.010879248120947942,-0.008921596207210558
PDHD-HP-36,-0.005976061594305985,-0.03328830697622042,-0.0034697700667716165,0.0030351219776573223,0.0017366336756719214,-0.035918497348299216,-0.03768254269338103,-0.008824362373341563,-0.020038291139004873,0.008233415810251877,-0.000128705041965689,-0.008062578569672994,-0.02721032810225338,-0.007160023824269835,-0.01549584586558644,-0.03629975814577642,-0.0032761294090662566,0.010053444461700266,-0.007907944401147516,-0.007441681211597299,-0.012282587391318326,-0.022260268195987993,-0.009791177640545573,0.0,0.007094564853333448,0.007509243878732853,-0.016445091020548887,-0.002250066030344095,-0.02055598030720764,-0.019326770231724577,-0.018473831655119614,0.0036508862247772735,-0.02384178351694012,-0.003075076473155845,-0.034799972970614344,-0.011658972074954409,-0.020600354920860105,-0.0028073661626099983,0.007983461734180276,-0.005802738139848977,-0.02607088946950177,-0.020714060486627196,-0.024127216291534654,0.002303593342885577,-0.00920544499249972,-0.03245260911477181,0.0010868657803316422,-0.018713486527953578
PDHD-HP-37,-0.013073714452810024,-0.04039016254503636,-0.010570236729868144,-0.004066062932450206,-0.005361375177915895,-0.04301962043988646,-0.044775060022083736,-0.0159221180534866,-0.027138466754496375,0.0011339894593172595,-0.007227255236044231,-0.015161593093756937,-0.03430835835609782,-0.014262528146405197,-0.022592199377470337,-0.04339440482948004,-0.010368059577620855,0.002992469240121207,-0.014975450059222762,-0.014519916508885207,-0.019371281253511594,-0.029331456828294945,-0.01688751576690128,-0.007094564853333449,0.0,0.0004086024328807528,-0.023536002814211286,-0.00934570078248555,-0.0276488472118334,-0.026419303548195758,-0.025560454820271594,-0.003443638850837336,-0.0309387737683443,-0.010158773562207058,-0.041893134177477045,-0.018750541372997677,-0.02766396534363978,-0.00990375536210801,0.000896766202504551,-0.01289723914745733,-0.03315486258084354,-0.0277958956173381,-0.03121690411263531,-0.0047858849703769,-0.016292756968022664,-0.039526734880451025,-0.005994274187944448,-0.025787603006318178
PDHD-HP-38,-0.013480539408366408,-0.04079576791381218,-0.010976338492900877,-0.004471922624838295,-0.005768124540195594,-0.04342550213080806,-0.045182654270646654,-0.016328921569517093,-0.02754465875227407,0.0007275835274472142,-0.007633881915223071,-0.015568106430456181,-0.03472388387387586,-0.014679128468281111,-0.0230073138546044,-0.04380910365753856,-0.010782109696044933,0.002583525003878698,-0.015385053167359901,-0.014931121390178659,-0.019784588496739797,-0.029741541432961437,-0.01730262647971585,-0.007509243878732853,-0.0004086024328807528,0.0,-0.02394460524709204,-0.009754303215366304,-0.028057449644714152,-0.02682790598107651,-0.025969057253152347,-0.003852241283718089,-0.031347376201225054,-0.010567375995087811,-0.0423017366103578,-0.01915914380587843,-0.028072463091496212,-0.010306026130010878,0.0004899585365670021,-0.01330110836476799,-0.0335621363581673,-0.028203444568988725,-0.03162297194937676,-0.005192015141976136,-0.016699435421550356,-0.03993488815767016,-0.006401899477793262,-0.026195756766654896
PDHD-HP-39,0.010461526148680437,-0.016855290123463245,0.012964777295487187,0.019468880804887755,0.01817384041165182,-0.019484670415461442,-0.02123954165628404,0.007613115418937794,-0.0036034258800813077,0.024669095506381775,0.016307920477398912,0.008373546527528275,-0.010768213502778895,0.009278266847974692,0.0009477068779673041,-0.01985473760236912,0.01317123643677073,0.026528703332133564,0.008561209127615014,0.009017725253758236,0.004167589214811503,-0.005794496227935904,0.006652388315746416,0.016445091020548884,0.023536002814211286,0.02394460524709204,0.0,0.014190302031725735,-0.004112844397622113,-0.0028833007339844723,-0.002024452006060308,0.02009236396337395,-0.007402770954133015,0.013377229252004227,-0.01835713136326576,0.004785461441213609,-0.004128032003218568,0.0136297769653388,0.024431845642500578,0.010636766419733582,-0.009619575265539883,-0.004260478048516484,-0.007682128359210566,0.018748915303179996,0.007242267300791343,-0.015991004841215118,0.01754118067188771,-0.002251872698535923
PDHD-HP-40,-0.0037277543265790826,-0.03104405706526573,-0.001224188377396229,0.005280013592322339,0.0039845944861407,-0.0336735464499624,-0.035429202144245456,-0.006576155213991606,-0.017792429065761294,0.010480001492551703,0.0021187297399990267,-0.0058155941482034,-0.02496387451451452,-0.004918237741372118,-0.013247643853699207,-0.034049777364230684,-0.0010233203622939287,0.012338106256785917,-0.0056299331624844965,-0.005174684448293221,-0.010026414207682483,-0.019986026422652375,-0.00754295958958576,0.002250066030344094,0.00934570078248555,0.009754303215366304,-0.014190302031725735,0.0,-0.018303146429347848,-0.017073602765710207,-0.016214754037786043,0.005902061931648214,-0.02159307298585875,-0.0008130727797215076,-0.0325474333949915,-0.009404840590512126,-0.018318245217156602,-0.0005571849571707579,0.010242757304248114,-0.003550856074960373,-0.023808941415463285,-0.01845001713541535,-0.021870807149069964,0.004560203291267187,-0.0069467469503164524,-0.030180954712646875,0.0033515922460283093,-0.016441822920193392
PDHD-HP-41,0.014574756812816997,-0.012741883645230436,0.017078116745107823,0.023582253612480834,0.022287083184378307,-0.015371300584579261,-0.017126447354308197,0.011726349536996385,0.0005099007805829744,0.028782391012676163,0.020421182501616866,0.012486825921514986,-0.006657583142126716,0.013388552070871107,0.005058463602178572,-0.015743854326543488,0.017282316290596473,0.030641421221051714,0.012673696534391592,0.01312968482451275,0.008278894651433957,-0.001682171337593799,0.010763146190413558,0.020555980307207636,0.0276488472118334,0.028057449644714152,0.004112844397622113,0.018303146429347848,0.0,0.001229543663637641,0.0020883923915618052,0.024205208360996062,-0.003289926556510902,0.01749007364962634,-0.014244286965643647,0.008898305838835722,-1.5149735278729048e-05,0.017743858369835927,0.028545171850717935,0.014750621904230337,-0.005506354732312896,-0.00014732439138681903,-0.0035686498398132586,0.022862381609222136,0.011355621354415315,-0.01187801408488461,0.02165431508056099,0.0018611179160361391
PDHD-HP-42,0.013345143934617542,-0.013971529630033749,0.0158484834684293,0.022352614024008538,0.021057468050435908,-0.01660093960878703,-0.01835603511537293,0.010496736015749793,-0.0007197300830649178,0.02755276601099773,0.019191563773407777,0.011257203942255425,-0.007886748559323071,0.012159446085288314,0.00382927639141735,-0.016973063365339353,0.016053073358276146,0.02941189868298076,0.011444212826376298,0.011900290854827713,0.007049612868085004,-0.0029116275151179548,0.009533958781214746,0.019326770231724584,0.026419303548195758,0.02682790598107651,0.0028833007339844723,0.017073602765710207,-0.001229543663637641,0.0,0.0008588487279241643,0.02297566469735842,-0.004519470220148543,0.0162605299859887,-0.015473830629281288,0.007668762175198081,-0.001244699744776789,0.016514090887313992,0.027315544039010937,0.013520896953526698,-0.006735963645329773,-0.0013769214480018421,-0.004798305207139135,0.021632728464359183,0.01012598853183911,-0.013107582655890966,0.020424721420384966,0.0006315493695352908
PDHD-HP-43,0.012485269168734905,-0.014831814999534608,0.014988352139740159,0.021492405680141127,0.020197564283696384,-0.017461141109253692,-0.019215574089262097,0.009636852965356999,-0.0015798316908340363,0.026692737276275868,0.01833161413864133,0.010397213167973662,-0.008738931578170041,0.01130827073551601,0.0029767248062208085,-0.01782598438269821,0.015199577281023958,0.028553458061836484,0.010586495655738035,0.011044185744747996,0.006195454194472498,-0.0037688430036549353,0.008681403839422121,0.018473831655119614,0.025560454820271594,0.025969057253152347,0.002024452006060308,0.016214754037786043,-0.0020883923915618052,-0.0008588487279241643,0.0,0.022116815969434257,-0.005378318948072707,0.015401681258064535,-0.016332679357205452,0.006809913447273917,-0.002103669374961174,0.0156520269250454,0.026455327166078492,0.012659362202392516,-0.0075958998983117546,-0.002236676015626897,-0.00565891476307846,0.02077214993825912,0.00926569889543341,-0.013966877762378725,0.019565019808695985,-0.00022774532424877476
PDHD-HP-44,-0.009630084891108422,-0.03694653799555612,-0.007126610222021727,-0.0006224373921131021,-0.0019177459482315033,-0.03957599481263733,-0.0413314268678003,-0.012478488586284435,-0.0236948398795109,0.00457761721973846,-0.003783626538385501,-0.011717964880440381,-0.03086467428935335,-0.010818836898634865,-0.019148517962835194,-0.039950726074570675,-0.006924384952873196,0.006436110494333582,-0.011531804302438348,-0.011076260137165507,-0.015927611354634916,-0.025887807840743942,-0.013443834376435034,-0.0036508862247772744,0.003443638850837336,0.003852241283718089,-0.02009236396337395,-0.005902061931648214,-0.024205208360996062,-0.02297566469735842,-0.022116815969434257,0.0,-0.027495134917506964,-0.006715134711369722,-0.03844949532663971,-0.01530690252216034,-0.024220327220263866,-0.006460147366207448,0.00434039444555866,-0.009453624700438708,-0.02971123182336894,-0.024352263315133342,-0.027773279641360147,-0.0013422601904853025,-0.012849129401811507,-0.036083098984806244,-0.0025506414481886166,-0.02234396710766351
PDHD-HP-45,0.01786567584415813,-0.009450409205669275,0.020369372780461987,0.02687361733090107,0.025578038635909444,-0.012079946556864661,-0.01383591873930882,0.015017278928736631,0.003801116066435438,0.03207350828183545,0.023712196426669503,0.015777893199505212,-0.003372345148998963,0.016673046837332933,0.008343977111793105,-0.012458064259085447,0.020568536041971043,0.033931100788883964,0.015962911831489686,0.0164178014929469,0.011565606076340919,0.001606710090603808,0.014048662212185144,0.02384178351694012,0.0309387737683443,0.031347376201225054,0.007402770954133015,0.02159307298585875,0.003289926556510902,0.004519470220148543,0.005378318948072707,0.027495134917506964,0.0,0.020780000206137243,-0.010954360409132745,0.012188232395346624,0.003274851683704177,0.02103711308235134,0.031836212666600645,0.018043160227920903,-0.002215581432643243,0.0031432854797533135,-0.00027720446351439605,0.026153793741092324,0.014646734485412422,-0.008587781392450198,0.024944878793487724,0.005151350294493175
PDHD-HP-46,-0.0029168113598523953,-0.030234016669645477,-0.00041380557973662215,0.0060902257801200965,0.004795474754423823,-0.03286331905541834,-0.03461754429408422,-0.0057652301420644606,-0.01698198073521973,0.011290609786607576,0.002929510524188184,-0.005004902927868363,-0.024137341168444015,-0.00408968062053084,-0.012421853036085147,-0.033224731500665426,-0.00019943493322184847,0.013152006732713684,-0.004814569989326644,-0.004356066442788216,-0.009203866469522029,-0.01916965003692297,-0.006717175537823042,0.0030750764731558443,0.010158773562207058,0.010567375995087811,-0.013377229252004227,0.0008130727797215076,-0.01749007364962634,-0.0162605299859887,-0.015401681258064535,0.006715134711369722,-0.020780000206137243,0.0,-0.03173436061526999,-0.008591767810790619,-0.017505417404772655,0.0002491378854135085,0.011053041652921503,-0.002743368675646382,-0.02299807793788712,-0.01763878127126309,-0.021061342149675387,0.005369733439624451,-0.00613661360897159,-0.029368784643642423,0.004162936300414607,-0.015629652015953056
PDHD-HP-47,0.028819106052424034,0.001502495988336848,0.031322484678085016,0.03782662735186169,0.03653143448548197,-0.0011269273646866093,-0.002882120961116338,0.025970699364125525,0.0147542664964124,0.04302675134872893,0.03466553709050072,0.026731183487358538,0.00758636996826535,0.02763245259274971,0.019302436013565925,-0.0014998625813670856,0.0315263380540554,0.04488568970029442,0.026917930921516356,0.027373840150900098,0.022522950810991264,0.012562038827986014,0.02500711877755825,0.034799972970614344,0.041893134177477045,0.0423017366103578,0.01835713136326576,0.0325474333949915,0.014244286965643647,0.015473830629281288,0.016332679357205452,0.03844949532663971,0.010954360409132745,0.03173436061526999,0.0,0.02314259280447937,0.01422914279074248,0.03198834755431323,0.04278953374554013,0.02899507203824024,0.00873799017787193,0.014097009900432658,0.01067573693656402,0.037106766374031916,0.02559998776395681,0.002366294834410727,0.035898646336336174,0.0161054268136024
PDHD-HP-48,0.005676189542469983,-0.021640572277550243,0.008179474504854256,0.01468358830229822,0.01338850759055632,-0.024269963834647,-0.02602492130557226,0.0028277798929833616,-0.008388732624697132,0.0198837791065071,0.011522593662943146,0.0035882251209366383,-0.015554418751007527,0.004491946439930678,-0.0038384562519232367,-0.024640858551604843,0.008385181032603276,0.021743198608961935,0.0037756261028782274,0.004231964206492263,-0.0006183909013856789,-0.010580134222482008,0.0018662255692955168,0.011658972074954409,0.018750541372997677,0.01915914380587843,-0.004785461441213609,0.009404840590512126,-0.008898305838835722,-0.007668762175198081,-0.006809913447273917,0.01530690252216034,-0.012188232395346624,0.008591767810790619,-0.02314259280447937,0.0,-0.008913480523327622,0.008844712153543967,0.01964654322922152,0.0058516316110861066,-0.014404911877001264,-0.009045836458849254,-0.012467381955637203,0.013963657811371578,0.0024569738521141907,-0.020776416956176446,0.012755815962817014,-0.007037284860670383
PDHD-HP-49,0.014586567248308422,-0.012731013563488026,0.017089326514997498,0.023593291864215882,0.02229882311546145,-0.015360247233318561,-0.01711375252031089,0.011738139755160526,0.0005211777148001516,0.02879383511301547,0.02043281240444193,0.01249835859339226,-0.0066103783901529985,0.013439441700020503,0.005104296285756123,-0.015699413136729984,0.017324554390030035,0.03066090009451114,0.0126972964308544,0.013161113390307242,0.008318528779444329,-0.0016559855697654226,0.010808966307162951,0.020600354920860105,0.027663965343639785,0.028072463091496216,0.004128032003218568,0.018318245217156606,1.5149735278729055e-05,0.001244699744776789,0.002103669374961174,0.024220327220263873,-0.0032748516837041762,0.017505417404772655,-0.01422914279074248,0.008913480523327622,0.0,0.01774915488310687,0.02855503627091851,0.014757096643144296,-0.00549562243006187,-0.00013598097572355486,-0.003559889717104716,0.02287122527696968,0.011365272682791201,-0.011864831102312762,0.02166584591368624,0.0018743028509482437
PDHD-HP-50,-0.0031714937770929677,-0.03049255896028745,-0.0006708679354712773,0.005832429567904553,0.004540526953935249,-0.033121049593458345,-0.03486916221038795,-0.006019988305985046,-0.01723876276139905,0.01103450919504674,0.0026741415414637646,-0.0052606514878539715,-0.02440906983801337,-0.004367456739318362,-0.012691576317956902,-0.03349253128085718,-0.0004643867234942231,0.01290769394506851,-0.00506176733080357,-0.004609614340566307,-0.009465719087489608,-0.019418801263267,-0.0069868809718326595,0.00280736616261,0.00990375536210801,0.010306026130010878,-0.013629776965338798,0.0005571849571707579,-0.017743858369835927,-0.016514090887313992,-0.0156520269250454,0.0064601473662074475,-0.021037113082351344,-0.00024913788541350843,-0.03198834755431322,-0.00884471215354397,-0.01774915488310687,0.0,0.010805881387811642,-0.0029920582399625725,-0.02324477731316874,-0.017885135858830423,-0.021309044600211585,0.005122070393862809,-0.006383882200315667,-0.02961398598541963,0.003916691030579372,-0.015874852032158625
PDHD-HP-51,-0.01397278470691686,-0.041291252338959465,-0.011470598089873312,-0.004966792253877736,-0.006260597170171465,-0.04392031738075119,-0.04567222410853326,-0.016821231823739964,-0.02803868393841737,0.00023413132984378786,-0.008126713931772235,-0.01606126085951571,-0.035197144778140954,-0.015151243539048571,-0.023481034658583665,-0.044283298709688224,-0.011257060571260101,0.002102609119499736,-0.015865360983353633,-0.015409528125084693,-0.02026042426362661,-0.030221302601934376,-0.017776351539301457,-0.007983461734180275,-0.0008967662025045514,-0.0004899585365670026,-0.02443184564250057,-0.010242757304248114,-0.02854517185071793,-0.02731554403901094,-0.026455327166078495,-0.00434039444555866,-0.031836212666600645,-0.011053041652921501,-0.04278953374554013,-0.01964654322922152,-0.02855503627091851,-0.010805881387811642,0.0,-0.013797939627774215,-0.03405065870098038,-0.028691017246642067,-0.03211492598802323,-0.005683810993948833,-0.017189763588127308,-0.04041986737323127,-0.00688919035723227,-0.026680733419970265
PDHD-HP-52,-0.0001781634420717128,-0.027498291023079057,0.002323010499406825,0.008826496541210045,0.007533913558131229,-0.03012699986319178,-0.03187639207218224,-0.003026642035492888,-0.014244953937688484,0.014028154399586544,0.005667619962141931,-0.0022670876880502696,-0.021412992154519868,-0.0013702029340313625,-0.009695857750982827,-0.03049714418204226,0.002530531323194168,0.015899901177399263,-0.0020692669650945084,-0.001616347844134253,-0.006471284216411963,-0.016426079053901532,-0.003991165537663624,0.005802738139848978,0.01289723914745733,0.013301108364767987,-0.010636766419733582,0.0035508560749603736,-0.014750621904230335,-0.013520896953526696,-0.012659362202392516,0.009453624700438708,-0.018043160227920903,0.0027433686756463817,-0.02899507203824024,-0.0058516316110861066,-0.014757096643144296,0.0029920582399625725,0.013797939627774215,0.0,-0.020252719073206166,-0.01489307761886785,-0.01831698636024901,0.008114128633825381,-0.0033918239603530948,-0.026621927745457057,0.006908749270541945,-0.012882793792196052
PDHD-HP-53,0.020078650048387266,-0.007239565093974785,0.022580996633606153,0.029084849031642043,0.027790856072177253,-0.009868680207519144,-0.011621012402283184,0.017230208223916785,0.006012892646471031,0.034285663022497845,0.025924768328723848,0.01799024720452271,-0.0011422674724032333,0.018904375685485753,0.010573583242595124,-0.010228935521466568,0.022796915361359422,0.03615352007983476,0.018185984378092518,0.01864279162874573,0.013793117343999491,0.0038303439592696433,0.01627826402463826,0.026070889469501774,0.03315486258084354,0.03356213635816731,0.009619575265539882,0.023808941415463285,0.005506354732312896,0.006735963645329771,0.0075958998983117546,0.029711231823368937,0.0022155814326432436,0.02299807793788712,-0.008737990177871932,0.014404911877001261,0.00549562243006187,0.02324477731316874,0.03405065870098038,0.020252719073206166,0.0,0.005359641454338315,0.0019357327129571542,0.02836684770703155,0.01686089511285307,-0.006369208672250892,0.02716146834374811,0.007369925281010114
PDHD-HP-54,0.01471953842827778,-0.012598529766363494,0.017221979061232306,0.02372585821109944,0.02243175549934271,-0.015227673380039292,-0.016980261460779644,0.011871099771334156,0.0006538645796330145,0.028926608800915046,0.020565684999081704,0.012631179110354378,-0.006498727694507014,0.013548423827408064,0.005216942055020893,-0.015585756027438658,0.017439819126089842,0.030794090705674137,0.012826906704625064,0.013284472252171458,0.008435707367457955,-0.0015284955272234027,0.010921621198972933,0.020714060486627193,0.0277958956173381,0.028203444568988725,0.004260478048516485,0.01845001713541535,0.00014732439138681903,0.001376921448001842,0.002236676015626897,0.024352263315133342,-0.003143285479753314,0.01763878127126309,-0.014097009900432658,0.009045836458849254,0.00013598097572355486,0.017885135858830423,0.028691017246642067,0.01489307761886785,-0.005359641454338315,0.0,-0.003423908741381161,0.023007206252693233,0.011501253658514756,-0.011728850126589207,0.021801826889409796,0.0020102838266717986
PDHD-HP-55,0.01814111218119612,-0.009177763616181066,0.02064304397538145,0.02714677318431659,0.025853270940568367,-0.011806745130604784,-0.01355799413403945,0.01529265684421529,0.004074987678883165,0.032347875365544565,0.023987108653099005,0.016052520879075417,-0.0030871363227713278,0.016957789629034957,0.008629306104507331,-0.012172635746442118,0.020854084804828164,0.034217276402276835,0.01624884223565988,0.016703586760663892,0.011851251950790285,0.0018925703497414416,0.01433399219850178,0.024127216291534654,0.031216904112635308,0.03162297194937676,0.007682128359210566,0.021870807149069964,0.0035686498398132586,0.004798305207139134,0.00565891476307846,0.027773279641360143,0.0002772044635143961,0.02106134214967538,-0.010675736936564017,0.012467381955637203,0.003559889717104716,0.021309044600211585,0.03211492598802323,0.01831698636024901,-0.0019357327129571542,0.003423908741381161,0.0,0.026431114994074394,0.014925162399895917,-0.008304941385208046,0.025225735630790957,0.00543419256805296
PDHD-HP-56,-0.008289923275618673,-0.03560876437871527,-0.00578796998733174,0.0007157657937007951,-0.0005777621176244584,-0.03823775310743471,-0.03998905678014787,-0.01113837792820877,-0.022356028805304528,0.005916852733808832,-0.002443920595227853,-0.010378504935316415,-0.02951789536178273,-0.009472894407142274,-0.017801478132427176,-0.03860344425029515,-0.005576759740013409,0.007786178992368961,-0.010182223026808207,-0.009727401497914363,-0.014579631862066662,-0.02453847175167092,-0.012096792263210211,-0.0023035933428855776,0.004785884970376899,0.005192015141976135,-0.01874891530318,-0.004560203291267186,-0.022862381609222136,-0.02163272846435919,-0.02077214993825912,0.0013422601904853019,-0.026153793741092318,-0.005369733439624452,-0.037106766374031916,-0.013963657811371577,-0.02287122527696968,-0.005122070393862809,0.005683810993948833,-0.008114128633825381,-0.02836684770703155,-0.023007206252693233,-0.026431114994074394,0.0,-0.011505952594178477,-0.03473605637928244,-0.0012053793632834367,-0.020996922426021435
PDHD-HP-57,0.0032167839937627778,-0.02410175432119813,0.005718926164907394,0.012222718844435156,0.01092896645515259,-0.026730805116585852,-0.028482595505960568,0.0003683354256653191,-0.010849154584785059,0.017423673238591116,0.009062841694338986,0.0011282876203134646,-0.018008367342306066,0.002037348394387964,-0.0062921932478762965,-0.027094394908304606,0.005931937296954759,0.019292317979048863,0.0013242512877653162,0.001779861709371498,-0.0030713219986806825,-0.013031758349259268,-0.0005875095541908724,0.00920544499249972,0.016292756968022664,0.016699435421550352,-0.007242267300791342,0.006946746950316452,-0.011355621354415315,-0.010125988531839112,-0.00926569889543341,0.012849129401811508,-0.014646734485412425,0.006136613608971592,-0.025599987763956812,-0.002456973852114191,-0.011365272682791201,0.006383882200315667,0.017189763588127308,0.0033918239603530948,-0.01686089511285307,-0.011501253658514756,-0.014925162399895917,0.011505952594178477,0.0,-0.023230103785103963,0.01030057323089504,-0.009490969831842958
PDHD-HP-58,0.02644990406159137,-0.0008678489198873991,0.028952549300251613,0.03545648476208586,0.03416214573657331,-0.003497051748511473,-0.005250216626074619,0.023601472475563854,0.012384412510195059,0.040657100580475634,0.03229611332445059,0.02436164077774085,0.00524089933539155,0.025289486501465782,0.01695604387854685,-0.003847182246083726,0.02917756567756176,0.04252384654381387,0.024558031341302976,0.025018297301418007,0.020172489065061975,0.010203506967738698,0.022660718233396125,0.03245260911477181,0.039526734880451025,0.039934888157670156,0.015991004841215125,0.030180954712646875,0.011878014084884614,0.013107582655890966,0.013966877762378725,0.036083098984806244,0.008587781392450198,0.029368784643642423,-0.002366294834410727,0.020776416956176446,0.011864831102312762,0.02961398598541963,0.04041986737323127,0.026621927745457057,0.006369208672250892,0.011728850126589207,0.008304941385208046,0.03473605637928244,0.023230103785103963,0.0,0.033530677015999,0.013739133953261005
PDHD-HP-59,-0.0070821286594920495,-0.03440015641361217,-0.004579662008819391,0.0019242244530276458,0.0006300914939020208,-0.03702930777945478,-0.03878196753401107,-0.009930566431919256,-0.021147779369260607,0.007124957651128806,-0.0012359742095481218,-0.00917047587421308,-0.02829954142944777,-0.008252236595608082,-0.01658392676505106,-0.03738667969508409,-0.004361189392107657,0.008992335813990986,-0.008974731549321718,-0.008516920458618578,-0.01336539846359922,-0.023330055915991403,-0.01087924812094794,-0.0010868657803316415,0.005994274187944448,0.0064018994777932615,-0.01754118067188771,-0.003351592246028309,-0.02165431508056099,-0.020424721420384966,-0.019565019808695988,0.0025506414481886158,-0.024944878793487724,-0.004162936300414606,-0.035898646336336174,-0.012755815962817014,-0.02166584591368624,-0.003916691030579372,0.00688919035723227,-0.006908749270541945,-0.02716146834374811,-0.021801826889409796,-0.025225735630790957,0.0012053793632834367,-0.01030057323089504,-0.033530677015999,0.0,-0.019791543062737997
PDHD-HP-60,0.012710771655170492,-0.014606981079760373,0.015213417055706759,0.021717352560886978,0.020423013349996383,-0.017236183953477216,-0.018989349301659835,0.009862340074856884,-0.001354719751661252,0.02691796827468745,0.01855698096838414,0.010622508448178025,-0.008498222155101817,0.011550366432669127,0.0032169218572286125,-0.017586304807045188,0.015438442258899688,0.028784713851740217,0.010818900409700714,0.011279169592187947,0.006433364626369695,-0.003535622886143027,0.008921596207210562,0.01871348652795357,0.025787603006318174,0.026195756766654893,0.0022518726985359234,0.01644182292019339,-0.0018611179160361395,-0.0006315493695352908,0.00022774532424877476,0.022343967107663502,-0.005151350294493175,0.015629652015953056,-0.0161054268136024,0.007037284860670383,-0.0018743028509482437,0.015874852032158625,0.026680733419970265,0.012882793792196052,-0.007369925281010114,-0.0020102838266717986,-0.00543419256805296,0.020996922426021435,0.009490969831842958,-0.013739133953261005,0.019791543062737997,0.0
